plan_id,district_id,dem_votes,rep_votes,population,winner
861,0,170092,216953,730995,Republican
861,1,193568,203889,764546,Republican
861,2,133185,223409,739389,Republican
861,3,208084,168692,777736,Democrat
861,4,200988,242766,773245,Republican
861,5,191976,209962,770962,Republican
861,6,167637,241947,792869,Republican
861,7,148861,257989,771506,Republican
861,8,289244,122216,789048,Democrat
861,9,138580,280573,745590,Republican
861,10,226754,166204,747918,Democrat
861,11,135284,272885,749123,Republican
861,12,234964,166742,732445,Democrat
861,13,274392,122714,793888,Democrat
