plan_id,district_id,dem_votes,rep_votes,population,winner
27,0,134200,248642,762218,Republican
27,1,150883,256163,766762,Republican
27,2,190195,217459,751835,Republican
27,3,200128,244780,778842,Republican
27,4,258285,138164,749718,Democrat
27,5,166704,205585,791249,Republican
27,6,129008,273841,739692,Republican
27,7,166890,219704,764442,Republican
27,8,233973,181882,798186,Democrat
27,9,244844,160840,764329,Democrat
27,10,166853,233498,740633,Republican
27,11,207024,192504,773085,Democrat
27,12,251452,153315,766161,Democrat
27,13,213170,170564,732108,Democrat
