plan_id,district_id,dem_votes,rep_votes,population,winner
492,0,198553,214190,776852,Republican
492,1,175456,185819,733580,Republican
492,2,164535,231946,749425,Republican
492,3,136556,249351,727248,Republican
492,4,187186,227841,792023,Republican
492,5,203310,250299,790611,Republican
492,6,277912,148435,800397,Democrat
492,7,194568,186473,768346,Democrat
492,8,243814,152540,773909,Democrat
492,9,179311,236488,764756,Republican
492,10,179668,227993,776308,Republican
492,11,246110,110813,734250,Democrat
492,12,124315,293949,764761,Republican
492,13,202315,180804,726794,Democrat
