plan_id,district_id,dem_votes,rep_votes,population,winner
816,0,178532,244275,776629,Republican
816,1,152003,212596,754029,Republican
816,2,244948,141310,741498,Democrat
816,3,207572,178501,747800,Democrat
816,4,203067,251065,790807,Republican
816,5,207879,209437,797271,Republican
816,6,254899,140327,746272,Democrat
816,7,170073,242734,740360,Republican
816,8,279655,114494,783564,Democrat
816,9,155682,208871,781316,Republican
816,10,207026,193059,733682,Democrat
816,11,171660,203297,731215,Republican
816,12,136371,293665,792914,Republican
816,13,144242,263310,761903,Republican
