plan_id,district_id,dem_votes,rep_votes,population,winner
87,0,152235,236171,729487,Republican
87,1,257584,146789,746031,Democrat
87,2,185327,222661,792147,Republican
87,3,193474,195457,746639,Republican
87,4,232993,176713,795096,Democrat
87,5,193979,219973,792146,Republican
87,6,140506,291425,795229,Republican
87,7,152745,199218,747541,Republican
87,8,221077,162767,755653,Democrat
87,9,149238,231609,733923,Republican
87,10,157012,258086,770997,Republican
87,11,253160,135631,734016,Democrat
87,12,220259,166156,741714,Democrat
87,13,204020,254285,798641,Republican
