plan_id,district_id,dem_votes,rep_votes,population,winner
414,0,190366,201513,731163,Republican
414,1,170102,229209,727861,Republican
414,2,179878,242163,788080,Republican
414,3,164556,198186,766447,Republican
414,4,238237,139295,725912,Democrat
414,5,200254,240359,771850,Republican
414,6,294817,116600,790777,Democrat
414,7,124776,313076,778572,Republican
414,8,235358,138246,759509,Democrat
414,9,186659,203888,729509,Republican
414,10,141063,240590,775769,Republican
414,11,208512,204398,749871,Democrat
414,12,199611,199110,791264,Democrat
414,13,179420,230308,792676,Republican
