plan_id,district_id,dem_votes,rep_votes,population,winner
111,0,166987,224374,739845,Republican
111,1,148258,228804,726474,Republican
111,2,168239,237052,776705,Republican
111,3,147538,214881,763154,Republican
111,4,256293,146585,768168,Democrat
111,5,193979,219973,792146,Republican
111,6,219692,185050,785061,Democrat
111,7,225276,154209,731942,Democrat
111,8,121170,262443,733188,Republican
111,9,223322,190602,782866,Democrat
111,10,134431,281299,767369,Republican
111,11,264383,150986,766999,Democrat
111,12,198747,234785,754013,Republican
111,13,245294,165898,791330,Democrat
