plan_id,district_id,dem_votes,rep_votes,population,winner
553,0,194266,225527,728096,Republican
553,1,256062,151775,740591,Democrat
553,2,155637,217297,737390,Republican
553,3,183219,234862,772774,Republican
553,4,147212,220368,743251,Republican
553,5,125626,314587,777985,Republican
553,6,279358,131548,782624,Democrat
553,7,205177,195251,780450,Democrat
553,8,222766,180205,787654,Democrat
553,9,185380,229828,766074,Republican
553,10,210343,198841,781019,Democrat
553,11,211263,166553,741605,Democrat
553,12,195908,214621,800908,Republican
553,13,141392,215678,738839,Republican
