plan_id,district_id,dem_votes,rep_votes,population,winner
624,0,211400,168110,744321,Democrat
624,1,184883,228148,739121,Republican
624,2,166158,252611,763085,Republican
624,3,141723,236979,758275,Republican
624,4,128678,306177,781742,Republican
624,5,199660,241467,767903,Republican
624,6,158302,235556,773986,Republican
624,7,240448,145233,793495,Democrat
624,8,255683,128127,742051,Democrat
624,9,152982,212014,775427,Republican
624,10,272767,129938,775496,Democrat
624,11,237783,178619,789329,Democrat
624,12,194489,196936,728655,Republican
624,13,168653,237026,746374,Republican
