plan_id,district_id,dem_votes,rep_votes,population,winner
993,0,211776,178122,737290,Democrat
993,1,181171,236240,798301,Republican
993,2,159576,228243,767637,Republican
993,3,174154,219260,776040,Republican
993,4,189090,240012,797357,Republican
993,5,199084,171835,747996,Democrat
993,6,192309,236694,755571,Republican
993,7,199223,186578,730217,Democrat
993,8,164027,239401,800220,Republican
993,9,128028,288326,731056,Republican
993,10,243432,158494,777453,Democrat
993,11,248661,128702,757745,Democrat
993,12,270516,125018,733836,Democrat
993,13,152562,260016,768541,Republican
