plan_id,district_id,dem_votes,rep_votes,population,winner
557,0,194266,225527,728096,Republican
557,1,256062,151775,740591,Democrat
557,2,153471,218233,735358,Republican
557,3,183219,234862,772774,Republican
557,4,149652,228239,762595,Republican
557,5,127792,313651,780017,Republican
557,6,279358,131548,782624,Democrat
557,7,205177,195251,780450,Democrat
557,8,222766,180205,787654,Democrat
557,9,185380,229828,766074,Republican
557,10,207903,190970,761675,Democrat
557,11,211263,166553,741605,Democrat
557,12,195908,214621,800908,Republican
557,13,141392,215678,738839,Republican
