plan_id,district_id,dem_votes,rep_votes,population,winner
136,0,132500,239028,747123,Republican
136,1,234973,156580,749464,Democrat
136,2,194909,208019,766514,Republican
136,3,175989,196826,760747,Republican
136,4,269868,141404,781665,Democrat
136,5,195624,250166,793505,Republican
136,6,196749,231523,740563,Republican
136,7,244268,144719,728008,Democrat
136,8,157632,199227,774762,Republican
136,9,202927,207084,788496,Republican
136,10,122933,281551,730423,Republican
136,11,227838,160608,742948,Democrat
136,12,232270,188250,792251,Democrat
136,13,125129,291956,782791,Republican
