plan_id,district_id,dem_votes,rep_votes,population,winner
337,0,181874,172311,734902,Democrat
337,1,228485,141051,741934,Democrat
337,2,186912,225285,777205,Republican
337,3,158970,240345,745412,Republican
337,4,168519,202000,729797,Republican
337,5,205195,251724,796297,Republican
337,6,183319,234134,793991,Republican
337,7,160858,220190,763899,Republican
337,8,187298,224684,768672,Republican
337,9,222541,161911,746621,Democrat
337,10,217996,210528,795239,Democrat
337,11,292472,120728,791948,Democrat
337,12,197422,186249,727664,Democrat
337,13,121748,305801,765679,Republican
