plan_id,district_id,dem_votes,rep_votes,population,winner
848,0,161501,213359,734520,Republican
848,1,169034,243512,796138,Republican
848,2,133185,223409,739389,Republican
848,3,143738,267321,759862,Republican
848,4,200988,242766,773245,Republican
848,5,268233,126568,791291,Democrat
848,6,237027,150556,749045,Democrat
848,7,181986,221960,736389,Republican
848,8,267207,139568,796099,Democrat
848,9,155719,253862,765842,Republican
848,10,230850,148175,727508,Democrat
848,11,143007,279669,796000,Republican
848,12,222999,180108,740373,Democrat
848,13,198135,206108,773559,Republican
