plan_id,district_id,dem_votes,rep_votes,population,winner
895,0,159073,255903,768090,Republican
895,1,181954,231805,759596,Republican
895,2,165033,229400,740436,Republican
895,3,134325,227720,756111,Republican
895,4,196820,230237,738938,Republican
895,5,193134,211556,777348,Republican
895,6,210316,149557,763228,Democrat
895,7,167672,203139,740306,Republican
895,8,243377,167717,786646,Democrat
895,9,135163,290517,769627,Republican
895,10,244669,169135,766185,Democrat
895,11,142857,279816,752052,Republican
895,12,274389,127700,762457,Democrat
895,13,264827,122739,798240,Democrat
