plan_id,district_id,dem_votes,rep_votes,population,winner
988,0,211776,178122,737290,Democrat
988,1,181171,236240,798301,Republican
988,2,164963,230523,784499,Republican
988,3,174630,225488,770326,Republican
988,4,183667,244351,797793,Republican
988,5,199084,171835,747996,Democrat
988,6,195434,224777,728105,Republican
988,7,199223,186578,730217,Democrat
988,8,169450,235062,799784,Republican
988,9,120148,292884,743961,Republican
988,10,243432,158494,777453,Democrat
988,11,248661,128702,757745,Democrat
988,12,274795,126149,754111,Democrat
988,13,147175,257736,751679,Republican
