plan_id,district_id,dem_votes,rep_votes,population,winner
903,0,182113,235661,783773,Republican
903,1,137093,217736,727156,Republican
903,2,166891,200907,749124,Republican
903,3,179186,241789,788551,Republican
903,4,196820,230237,738938,Republican
903,5,193134,211556,777348,Republican
903,6,208458,178050,754540,Democrat
903,7,241536,163038,769398,Democrat
903,8,248327,159735,758796,Democrat
903,9,135163,290517,769627,Republican
903,10,273612,134845,785619,Democrat
903,11,142857,279816,752052,Republican
903,12,143592,230315,726098,Republican
903,13,264827,122739,798240,Democrat
