plan_id,district_id,dem_votes,rep_votes,population,winner
294,0,192781,253037,795868,Republican
294,1,236322,140194,734581,Democrat
294,2,186020,232736,781248,Republican
294,3,173892,262175,775438,Republican
294,4,251248,171129,795017,Democrat
294,5,123704,297197,741973,Republican
294,6,171062,205496,729847,Republican
294,7,139176,211652,769950,Republican
294,8,159077,219264,759450,Republican
294,9,211626,191321,753450,Democrat
294,10,203350,182120,730996,Democrat
294,11,168389,157396,731615,Democrat
294,12,291697,124784,783848,Democrat
294,13,205265,248440,795979,Republican
