plan_id,district_id,dem_votes,rep_votes,population,winner
532,0,131481,311085,782281,Republican
532,1,273032,129769,755370,Democrat
532,2,163473,233842,774819,Republican
532,3,136556,249351,727248,Republican
532,4,175935,224380,769963,Republican
532,5,193802,228805,735102,Republican
532,6,277246,133251,799460,Democrat
532,7,211509,167942,741253,Democrat
532,8,147426,276782,786861,Republican
532,9,179311,236488,764756,Republican
532,10,210343,198841,781019,Democrat
532,11,148942,197950,731517,Republican
532,12,250729,140093,798877,Democrat
532,13,213824,168362,730734,Democrat
