plan_id,district_id,dem_votes,rep_votes,population,winner
318,0,200229,188721,733776,Democrat
318,1,221048,157528,728630,Democrat
318,2,194189,234491,796799,Republican
318,3,154539,240768,742689,Republican
318,4,190685,222773,797251,Republican
318,5,121678,309085,765997,Republican
318,6,170193,213124,796001,Republican
318,7,305742,112352,789907,Democrat
318,8,170433,213049,734604,Republican
318,9,221750,164442,733077,Democrat
318,10,185696,184824,728863,Democrat
318,11,188200,220048,795899,Republican
318,12,183962,187296,739788,Republican
318,13,205265,248440,795979,Republican
