plan_id,district_id,dem_votes,rep_votes,population,winner
216,0,148159,229643,749900,Republican
216,1,219347,136695,725107,Democrat
216,2,172440,198732,800471,Republican
216,3,254754,141195,725679,Democrat
216,4,232348,169026,755763,Democrat
216,5,140251,272002,787433,Republican
216,6,133354,319978,784996,Republican
216,7,189491,225469,798879,Republican
216,8,180362,247337,757203,Republican
216,9,211948,196242,786538,Democrat
216,10,164770,218499,758891,Republican
216,11,247037,137183,750256,Democrat
216,12,225555,176807,761754,Democrat
216,13,193793,228133,736390,Republican
