plan_id,district_id,dem_votes,rep_votes,population,winner
666,0,213882,204975,793794,Democrat
666,1,150697,232320,736555,Republican
666,2,136181,310418,796559,Republican
666,3,219106,190546,734072,Democrat
666,4,204392,247782,790732,Republican
666,5,154153,271019,771425,Republican
666,6,179331,159322,751121,Democrat
666,7,309489,108710,799398,Democrat
666,8,242389,151763,786740,Democrat
666,9,152549,217921,732141,Republican
666,10,192894,210092,765868,Republican
666,11,156661,225986,758170,Republican
666,12,230296,124096,736789,Democrat
666,13,171589,241991,725896,Republican
