plan_id,district_id,dem_votes,rep_votes,population,winner
268,0,159722,248656,777637,Republican
268,1,179440,216459,755930,Republican
268,2,235638,131503,726687,Democrat
268,3,185846,221670,798075,Republican
268,4,222457,181557,779164,Democrat
268,5,200572,178756,746954,Democrat
268,6,125779,314110,764361,Republican
268,7,268834,145299,789862,Democrat
268,8,182289,222693,773452,Republican
268,9,259670,139149,756350,Democrat
268,10,159851,218931,731297,Republican
268,11,192373,220237,734964,Republican
268,12,135873,209481,748548,Republican
268,13,205265,248440,795979,Republican
