plan_id,district_id,dem_votes,rep_votes,population,winner
551,0,194266,225527,728096,Republican
551,1,295076,117282,785029,Democrat
551,2,155637,217297,737390,Republican
551,3,183219,234862,772774,Republican
551,4,147212,220368,743251,Republican
551,5,125626,314587,777985,Republican
551,6,241304,154980,731476,Democrat
551,7,205177,195251,780450,Democrat
551,8,221806,191266,794364,Democrat
551,9,185380,229828,766074,Republican
551,10,210343,198841,781019,Democrat
551,11,211263,166553,741605,Democrat
551,12,195908,214621,800908,Republican
551,13,141392,215678,738839,Republican
