plan_id,district_id,dem_votes,rep_votes,population,winner
146,0,150381,240264,750326,Republican
146,1,215495,190747,778685,Democrat
146,2,221869,157405,726022,Democrat
146,3,181374,208961,787727,Republican
146,4,254896,148721,748218,Democrat
146,5,165227,204517,788321,Republican
146,6,119319,276216,739321,Republican
146,7,259240,137402,761455,Democrat
146,8,188029,244876,779946,Republican
146,9,197542,194949,761516,Democrat
146,10,122933,281551,730423,Republican
146,11,182997,209986,780237,Republican
146,12,251748,154083,763030,Democrat
146,13,202559,247263,784033,Republican
