plan_id,district_id,dem_votes,rep_votes,population,winner
713,0,160069,216741,743331,Republican
713,1,178590,211529,776785,Republican
713,2,144227,292895,799488,Republican
713,3,276300,110159,740569,Democrat
713,4,265947,149790,791174,Democrat
713,5,195769,235691,755120,Republican
713,6,157383,226128,742551,Republican
713,7,211609,197852,778554,Democrat
713,8,260005,148111,771336,Democrat
713,9,204098,180069,759682,Democrat
713,10,197363,206487,787056,Republican
713,11,153483,193133,732119,Republican
713,12,127891,270124,727357,Republican
713,13,180875,258232,774138,Republican
