plan_id,district_id,dem_votes,rep_votes,population,winner
994,0,211776,178122,737290,Democrat
994,1,181171,236240,798301,Republican
994,2,159576,228243,767637,Republican
994,3,174154,219260,776040,Republican
994,4,189090,240012,797357,Republican
994,5,196149,170692,730000,Democrat
994,6,192309,236694,755571,Republican
994,7,199223,186578,730217,Democrat
994,8,164027,239401,800220,Republican
994,9,130963,289469,749052,Republican
994,10,243432,158494,777453,Democrat
994,11,248661,128702,757745,Democrat
994,12,270516,125018,733836,Democrat
994,13,152562,260016,768541,Republican
