plan_id,district_id,dem_votes,rep_votes,population,winner
815,0,178532,244275,776629,Republican
815,1,152003,212596,754029,Republican
815,2,244948,141310,741498,Democrat
815,3,180937,196134,747296,Republican
815,4,203067,251065,790807,Republican
815,5,207879,209437,797271,Republican
815,6,254899,140327,746272,Democrat
815,7,170073,242734,740360,Republican
815,8,279655,114494,783564,Democrat
815,9,155682,208871,781316,Republican
815,10,207026,193059,733682,Democrat
815,11,198295,185664,731719,Democrat
815,12,136371,293665,792914,Republican
815,13,144242,263310,761903,Republican
