plan_id,district_id,dem_votes,rep_votes,population,winner
709,0,160069,216741,743331,Republican
709,1,156138,242573,768262,Republican
709,2,253963,169459,799337,Democrat
709,3,276300,110159,740569,Democrat
709,4,156211,273226,791325,Republican
709,5,195769,235691,755120,Republican
709,6,179142,190711,735073,Republican
709,7,211609,197852,778554,Democrat
709,8,260005,148111,771336,Democrat
709,9,149972,205868,767522,Republican
709,10,197363,206487,787056,Republican
709,11,208302,171707,740280,Democrat
709,12,127891,270124,727357,Republican
709,13,180875,258232,774138,Republican
