plan_id,district_id,dem_votes,rep_votes,population,winner
855,0,161501,213359,734520,Republican
855,1,169034,243512,796138,Republican
855,2,133185,223409,739389,Republican
855,3,151111,264459,780409,Republican
855,4,200988,242766,773245,Republican
855,5,191976,209962,770962,Republican
855,6,228590,152333,730485,Democrat
855,7,181986,221960,736389,Republican
855,8,259338,134905,783617,Democrat
855,9,155719,253862,765842,Republican
855,10,226754,166204,747918,Democrat
855,11,144071,280754,794013,Republican
855,12,234964,166742,732445,Democrat
855,13,274392,122714,793888,Democrat
