plan_id,district_id,dem_votes,rep_votes,population,winner
98,0,185813,189125,740533,Republican
98,1,127919,260808,742107,Republican
98,2,150648,269832,777605,Republican
98,3,151426,211738,755499,Republican
98,4,232993,176713,795096,Democrat
98,5,193979,219973,792146,Republican
98,6,205306,194516,780435,Democrat
98,7,250101,143873,733933,Democrat
98,8,243577,163793,783469,Democrat
98,9,149238,231609,733923,Republican
98,10,176919,264203,792568,Republican
98,11,261623,133663,736492,Democrat
98,12,220259,166156,741714,Democrat
98,13,163808,270939,773740,Republican
