plan_id,district_id,dem_votes,rep_votes,population,winner
970,0,191339,201381,743632,Republican
970,1,171404,254453,799582,Republican
970,2,212438,207637,798320,Democrat
970,3,204951,170479,743750,Democrat
970,4,219485,199588,790290,Democrat
970,5,136528,240710,767466,Republican
970,6,116090,277623,733269,Republican
970,7,163228,224191,765554,Republican
970,8,172947,227737,788501,Republican
970,9,195122,223996,726324,Republican
970,10,259094,137582,759734,Democrat
970,11,248661,128702,757745,Democrat
970,12,270777,129084,740941,Democrat
970,13,151545,273778,764152,Republican
