plan_id,district_id,dem_votes,rep_votes,population,winner
778,0,175587,209780,786032,Republican
778,1,184126,209123,768283,Republican
778,2,134805,290662,793853,Republican
778,3,250809,132701,730162,Democrat
778,4,196042,203883,741137,Republican
778,5,253755,146053,788970,Democrat
778,6,148393,215419,744532,Republican
778,7,149256,251766,763632,Republican
778,8,203532,192408,765053,Democrat
778,9,273465,106078,730432,Democrat
778,10,186626,230966,789368,Republican
778,11,209598,197470,743282,Democrat
778,12,202905,245566,771233,Republican
778,13,144710,265066,763291,Republican
