plan_id,district_id,dem_votes,rep_votes,population,winner
258,0,159722,248656,777637,Republican
258,1,179440,216459,755930,Republican
258,2,258831,122734,781650,Democrat
258,3,182882,217108,778292,Republican
258,4,222457,181557,779164,Democrat
258,5,163061,209586,746971,Republican
258,6,203617,252632,796092,Republican
258,7,293231,118132,782791,Democrat
258,8,145743,222819,761165,Republican
258,9,235273,166316,763421,Democrat
258,10,209706,166678,732316,Democrat
258,11,145931,247890,728270,Republican
258,12,186288,216456,731313,Republican
258,13,127427,309918,764248,Republican
