plan_id,district_id,dem_votes,rep_votes,population,winner
933,0,147546,235040,730892,Republican
933,1,156594,216301,741969,Republican
933,2,203188,187082,758351,Democrat
933,3,175921,242304,774711,Republican
933,4,243994,164893,747936,Democrat
933,5,233847,176153,795201,Democrat
933,6,195038,226212,730223,Republican
933,7,171422,198944,730881,Republican
933,8,165469,213313,799870,Republican
933,9,119600,302586,755149,Republican
933,10,239300,175040,797726,Democrat
933,11,157039,263475,751023,Republican
933,12,284282,141525,795741,Democrat
933,13,220369,154073,769587,Democrat
