plan_id,district_id,dem_votes,rep_votes,population,winner
506,0,123973,304609,759048,Republican
506,1,260954,150057,793107,Democrat
506,2,160199,206274,732604,Republican
506,3,136556,249351,727248,Republican
506,4,276767,101172,726754,Democrat
506,5,203310,250299,790611,Republican
506,6,179080,206005,733849,Republican
506,7,209701,189297,775168,Democrat
506,8,174569,242482,770746,Republican
506,9,179311,236488,764756,Republican
506,10,249466,141384,786226,Democrat
506,11,150907,200633,742411,Republican
506,12,187545,223045,785809,Republican
506,13,221271,195845,790923,Democrat
