plan_id,district_id,dem_votes,rep_votes,population,winner
782,0,175587,209780,786032,Republican
782,1,184126,209123,768283,Republican
782,2,134805,290662,793853,Republican
782,3,250809,132701,730162,Democrat
782,4,198073,201470,743787,Republican
782,5,253755,146053,788970,Democrat
782,6,145351,215912,736963,Republican
782,7,149256,251766,763632,Republican
782,8,203532,192408,765053,Democrat
782,9,273465,106078,730432,Democrat
782,10,186626,230966,789368,Republican
782,11,209598,197470,743282,Democrat
782,12,206156,256411,795397,Republican
782,13,142470,256141,744046,Republican
