plan_id,district_id,dem_votes,rep_votes,population,winner
347,0,181874,172311,734902,Democrat
347,1,191474,221999,767106,Republican
347,2,156175,222551,758854,Republican
347,3,166440,251412,759669,Republican
347,4,166311,224499,752790,Republican
347,5,199426,245797,781863,Republican
347,6,246751,176188,795490,Democrat
347,7,188390,233483,794345,Republican
347,8,227514,133177,731405,Democrat
347,9,174820,207162,762531,Republican
347,10,207214,185195,747070,Democrat
347,11,282281,125190,785458,Democrat
347,12,197422,186249,727664,Democrat
347,13,127517,311728,780113,Republican
