plan_id,district_id,dem_votes,rep_votes,population,winner
997,0,211776,178122,737290,Democrat
997,1,181171,236240,798301,Republican
997,2,157761,237757,770988,Republican
997,3,211693,183683,765808,Democrat
997,4,189090,240012,797357,Republican
997,5,158610,206269,740232,Republican
997,6,192309,236694,755571,Republican
997,7,199223,186578,730217,Democrat
997,8,166201,229682,799852,Republican
997,9,130963,289469,749052,Republican
997,10,243432,158494,777453,Democrat
997,11,248661,128702,757745,Democrat
997,12,270157,125223,730853,Democrat
997,13,152562,260016,768541,Republican
