plan_id,district_id,dem_votes,rep_votes,population,winner
669,0,153785,274913,787487,Republican
669,1,150697,232320,736555,Republican
669,2,214186,204525,796988,Democrat
669,3,219106,190546,734072,Democrat
669,4,204392,247782,790732,Republican
669,5,136245,306974,777303,Republican
669,6,179331,159322,751121,Democrat
669,7,309489,108710,799398,Democrat
669,8,242389,151763,786740,Democrat
669,9,152549,217921,732141,Republican
669,10,192894,210092,765868,Republican
669,11,156661,225986,758170,Republican
669,12,230296,124096,736789,Democrat
669,13,171589,241991,725896,Republican
