plan_id,district_id,dem_votes,rep_votes,population,winner
904,0,182113,235661,783773,Republican
904,1,137093,217736,727156,Republican
904,2,201899,173396,727873,Democrat
904,3,179186,241789,788551,Republican
904,4,196820,230237,738938,Republican
904,5,193134,211556,777348,Republican
904,6,173450,205561,775791,Republican
904,7,241536,163038,769398,Democrat
904,8,248327,159735,758796,Democrat
904,9,135163,290517,769627,Republican
904,10,273612,134845,785619,Democrat
904,11,142857,279816,752052,Republican
904,12,143592,230315,726098,Republican
904,13,264827,122739,798240,Democrat
