plan_id,district_id,dem_votes,rep_votes,population,winner
930,0,147546,235040,730892,Republican
930,1,156594,216301,741969,Republican
930,2,214468,189813,792944,Democrat
930,3,175921,242304,774711,Republican
930,4,243994,164893,747936,Democrat
930,5,229760,166638,763577,Democrat
930,6,195038,226212,730223,Republican
930,7,171422,198944,730881,Republican
930,8,154189,210582,765277,Republican
930,9,119600,302586,755149,Republican
930,10,281515,143722,800691,Democrat
930,11,161126,272990,782647,Republican
930,12,242067,172843,792776,Democrat
930,13,220369,154073,769587,Democrat
