plan_id,district_id,dem_votes,rep_votes,population,winner
890,0,143193,249228,730880,Republican
890,1,181954,231805,759596,Republican
890,2,165033,229400,740436,Republican
890,3,134325,227720,756111,Republican
890,4,196820,230237,738938,Republican
890,5,258719,139626,796506,Democrat
890,6,240349,160076,750413,Democrat
890,7,183552,209814,777516,Republican
890,8,283697,131584,798721,Democrat
890,9,135163,290517,769627,Republican
890,10,240666,175231,773542,Democrat
890,11,142857,279816,752052,Republican
890,12,208039,147218,755840,Democrat
890,13,199242,194669,779082,Democrat
