plan_id,district_id,dem_votes,rep_votes,population,winner
673,0,153785,274913,787487,Republican
673,1,159636,245739,785231,Republican
673,2,214186,204525,796988,Democrat
673,3,219106,190546,734072,Democrat
673,4,204392,247782,790732,Republican
673,5,136245,306974,777303,Republican
673,6,179331,159322,751121,Democrat
673,7,255025,112859,752197,Democrat
673,8,285222,140906,796975,Democrat
673,9,192028,209786,772885,Republican
673,10,153415,218227,725124,Republican
673,11,159353,219275,746460,Republican
673,12,230296,124096,736789,Democrat
673,13,171589,241991,725896,Republican
