plan_id,district_id,dem_votes,rep_votes,population,winner
100,0,168222,221905,741433,Republican
100,1,127919,260808,742107,Republican
100,2,168239,237052,776705,Republican
100,3,151426,211738,755499,Republican
100,4,256293,146585,768168,Democrat
100,5,193979,219973,792146,Republican
100,6,205306,194516,780435,Democrat
100,7,250101,143873,733933,Democrat
100,8,243577,163793,783469,Democrat
100,9,149238,231609,733923,Republican
100,10,176919,264203,792568,Republican
100,11,238323,163791,763420,Democrat
100,12,220259,166156,741714,Democrat
100,13,163808,270939,773740,Republican
