plan_id,district_id,dem_votes,rep_votes,population,winner
711,0,160069,216741,743331,Republican
711,1,177897,207156,760784,Republican
711,2,253963,169459,799337,Democrat
711,3,276300,110159,740569,Democrat
711,4,156211,273226,791325,Republican
711,5,195769,235691,755120,Republican
711,6,157383,226128,742551,Republican
711,7,211609,197852,778554,Democrat
711,8,260005,148111,771336,Democrat
711,9,204098,180069,759682,Democrat
711,10,197363,206487,787056,Republican
711,11,154176,197506,748120,Republican
711,12,127891,270124,727357,Republican
711,13,180875,258232,774138,Republican
