plan_id,district_id,dem_votes,rep_votes,population,winner
505,0,163713,220729,762904,Republican
505,1,260954,150057,793107,Democrat
505,2,120459,290154,728748,Republican
505,3,136556,249351,727248,Republican
505,4,276767,101172,726754,Democrat
505,5,203310,250299,790611,Republican
505,6,179080,206005,733849,Republican
505,7,209701,189297,775168,Democrat
505,8,174569,242482,770746,Republican
505,9,179311,236488,764756,Republican
505,10,249466,141384,786226,Democrat
505,11,150907,200633,742411,Republican
505,12,187545,223045,785809,Republican
505,13,221271,195845,790923,Democrat
