plan_id,district_id,dem_votes,rep_votes,population,winner
900,0,182113,235661,783773,Republican
900,1,137093,217736,727156,Republican
900,2,165033,229400,740436,Republican
900,3,179186,241789,788551,Republican
900,4,196820,230237,738938,Republican
900,5,193134,211556,777348,Republican
900,6,210316,149557,763228,Democrat
900,7,145667,228116,736503,Republican
900,8,248327,159735,758796,Democrat
900,9,135163,290517,769627,Republican
900,10,273612,134845,785619,Democrat
900,11,142857,279816,752052,Republican
900,12,239461,165237,758993,Democrat
900,13,264827,122739,798240,Democrat
