plan_id,district_id,dem_votes,rep_votes,population,winner
516,0,120773,291043,730882,Republican
516,1,273032,129769,755370,Democrat
516,2,164024,235643,780417,Republican
516,3,136556,249351,727248,Republican
516,4,177923,206172,739049,Republican
516,5,203310,250299,790611,Republican
516,6,219785,174321,770960,Democrat
516,7,209076,173494,755521,Democrat
516,8,179664,219007,755631,Republican
516,9,179311,236488,764756,Republican
516,10,249466,141384,786226,Democrat
516,11,148051,196778,728151,Republican
516,12,182450,246520,800924,Republican
516,13,270188,146672,793514,Democrat
