plan_id,district_id,dem_votes,rep_votes,population,winner
314,0,200229,188721,733776,Democrat
314,1,221048,157528,728630,Democrat
314,2,189258,236942,796883,Republican
314,3,154539,240768,742689,Republican
314,4,190685,222773,797251,Republican
314,5,126609,306634,765913,Republican
314,6,156520,199730,733392,Republican
314,7,305742,112352,789907,Democrat
314,8,156098,218314,748478,Republican
314,9,235423,177836,795686,Democrat
314,10,185696,184824,728863,Democrat
314,11,188200,220048,795899,Republican
314,12,198297,182031,725914,Democrat
314,13,205265,248440,795979,Republican
