plan_id,district_id,dem_votes,rep_votes,population,winner
401,0,195090,225839,788923,Republican
401,1,154356,196095,738075,Republican
401,2,161115,235586,790739,Republican
401,3,136615,234090,738648,Republican
401,4,284015,113248,753612,Democrat
401,5,202699,246917,783883,Republican
401,6,242234,150641,746308,Democrat
401,7,122331,306518,766539,Republican
401,8,235358,138246,759509,Democrat
401,9,186659,203888,729509,Republican
401,10,184750,237800,793354,Republican
401,11,215317,196404,766640,Democrat
401,12,175829,224918,740045,Republican
401,13,217241,186751,783476,Democrat
