plan_id,district_id,dem_votes,rep_votes,population,winner
702,0,160069,216741,743331,Republican
702,1,178987,251010,753683,Republican
702,2,193189,214625,787390,Republican
702,3,276300,110159,740569,Democrat
702,4,144443,251571,733429,Republican
702,5,195769,235691,755120,Republican
702,6,180867,213203,787934,Republican
702,7,209884,175360,725693,Democrat
702,8,260005,148111,771336,Democrat
702,9,149972,205868,767522,Republican
702,10,258137,161321,799003,Democrat
702,11,208302,171707,740280,Democrat
702,12,139659,291779,785253,Republican
702,13,158026,249795,788717,Republican
