plan_id,district_id,dem_votes,rep_votes,population,winner
611,0,164185,209735,760139,Republican
611,1,193474,232411,798272,Republican
611,2,142115,207269,725840,Republican
611,3,158684,240398,755751,Republican
611,4,207863,186610,754232,Democrat
611,5,199660,241467,767903,Republican
611,6,126332,313498,785678,Republican
611,7,156772,262622,777620,Republican
611,8,254444,126983,727284,Democrat
611,9,270363,121885,745610,Democrat
611,10,207452,191502,748826,Democrat
611,11,237783,178619,789329,Democrat
611,12,241796,144080,783242,Democrat
611,13,152686,239862,759534,Republican
