plan_id,district_id,dem_votes,rep_votes,population,winner
360,0,183126,185505,781412,Republican
360,1,178168,261670,795068,Republican
360,2,196213,181639,729104,Democrat
360,3,178410,211816,763160,Republican
360,4,166311,224499,752790,Republican
360,5,199426,245797,781863,Republican
360,6,232627,187327,779205,Democrat
360,7,155337,218669,738717,Republican
360,8,227514,133177,731405,Democrat
360,9,162850,246758,759040,Republican
360,10,207214,185195,747070,Democrat
360,11,295334,112086,775312,Democrat
360,12,203562,191075,765001,Democrat
360,13,127517,311728,780113,Republican
