plan_id,district_id,dem_votes,rep_votes,population,winner
944,0,145719,252881,734740,Republican
944,1,147057,209895,759194,Republican
944,2,259991,151899,777764,Democrat
944,3,180728,245691,795238,Republican
944,4,243994,164893,747936,Democrat
944,5,209499,208971,777830,Democrat
944,6,195038,226212,730223,Republican
944,7,173249,181103,727033,Republican
944,8,172947,227737,788501,Republican
944,9,116852,291181,728766,Republican
944,10,210220,198406,781072,Democrat
944,11,136483,257905,740747,Republican
944,12,256559,153342,792982,Democrat
944,13,265273,126825,797234,Democrat
