plan_id,district_id,dem_votes,rep_votes,population,winner
295,0,192781,253037,795868,Republican
295,1,236322,140194,734581,Democrat
295,2,186020,232736,781248,Republican
295,3,173892,262175,775438,Republican
295,4,251248,171129,795017,Democrat
295,5,126442,304365,760716,Republican
295,6,171062,205496,729847,Republican
295,7,139176,211652,769950,Republican
295,8,156339,212096,740707,Republican
295,9,211626,191321,753450,Democrat
295,10,203350,182120,730996,Democrat
295,11,168389,157396,731615,Democrat
295,12,291697,124784,783848,Democrat
295,13,205265,248440,795979,Republican
