plan_id,district_id,dem_votes,rep_votes,population,winner
245,0,144360,246430,771539,Republican
245,1,132827,318669,786928,Republican
245,2,197999,179655,755805,Democrat
245,3,197469,221405,790039,Republican
245,4,239855,182460,790523,Democrat
245,5,214590,161049,750030,Democrat
245,6,203617,252632,796092,Republican
245,7,293431,119001,784533,Democrat
245,8,195909,215244,757190,Republican
245,9,218650,163342,746413,Democrat
245,10,157977,214346,727515,Republican
245,11,251845,142244,760401,Democrat
245,12,136122,224031,735288,Republican
245,13,128958,256433,726964,Republican
