plan_id,district_id,dem_votes,rep_votes,population,winner
853,0,161501,213359,734520,Republican
853,1,169034,243512,796138,Republican
853,2,133185,223409,739389,Republican
853,3,152175,265544,778422,Republican
853,4,200988,242766,773245,Republican
853,5,261158,124686,777399,Democrat
853,6,228590,152333,730485,Democrat
853,7,181986,221960,736389,Republican
853,8,259338,134905,783617,Democrat
853,9,155719,253862,765842,Republican
853,10,226754,166204,747918,Democrat
853,11,143007,279669,796000,Republican
853,12,234964,166742,732445,Democrat
853,13,205210,207990,787451,Republican
