plan_id,district_id,dem_votes,rep_votes,population,winner
716,0,160069,216741,743331,Republican
716,1,178590,211529,776785,Republican
716,2,144227,292895,799488,Republican
716,3,203897,187288,739611,Democrat
716,4,265947,149790,791174,Democrat
716,5,131981,277332,755751,Republican
716,6,157383,226128,742551,Republican
716,7,284012,120723,779512,Democrat
716,8,260005,148111,771336,Democrat
716,9,204098,180069,759682,Democrat
716,10,197363,206487,787056,Republican
716,11,151827,190572,735033,Republican
716,12,191679,228483,726726,Republican
716,13,182531,260793,771224,Republican
