plan_id,district_id,dem_votes,rep_votes,population,winner
338,0,181874,172311,734902,Democrat
338,1,228485,141051,741934,Democrat
338,2,186912,225285,777205,Republican
338,3,158970,240345,745412,Republican
338,4,168519,202000,729797,Republican
338,5,205195,251724,796297,Republican
338,6,183319,234134,793991,Republican
338,7,160858,220190,763899,Republican
338,8,187298,224684,768672,Republican
338,9,233323,187244,794790,Democrat
338,10,207214,185195,747070,Democrat
338,11,292472,120728,791948,Democrat
338,12,197422,186249,727664,Democrat
338,13,121748,305801,765679,Republican
