plan_id,district_id,dem_votes,rep_votes,population,winner
159,0,150381,240264,750326,Republican
159,1,149898,264908,772162,Republican
159,2,206835,197314,792729,Democrat
159,3,217442,179976,755077,Democrat
159,4,218988,160171,727095,Democrat
159,5,166159,207262,795515,Republican
159,6,122167,287188,757188,Republican
159,7,259240,137402,761455,Democrat
159,8,188265,241707,775596,Republican
159,9,259832,144051,743799,Democrat
159,10,153247,239427,747316,Republican
159,11,181828,209037,776173,Republican
159,12,236768,140971,740796,Democrat
159,13,202559,247263,784033,Republican
