plan_id,district_id,dem_votes,rep_votes,population,winner
841,0,161501,213359,734520,Republican
841,1,169034,243512,796138,Republican
841,2,138769,215924,749296,Republican
841,3,145388,260610,750164,Republican
841,4,200988,242766,773245,Republican
841,5,252183,148475,768426,Democrat
841,6,237027,150556,749045,Democrat
841,7,181986,221960,736389,Republican
841,8,267207,139568,796099,Democrat
841,9,167383,216412,775072,Republican
841,10,232684,158749,737012,Democrat
841,11,129693,323830,796468,Republican
841,12,221165,169534,730869,Democrat
841,13,208601,191686,786517,Democrat
