plan_id,district_id,dem_votes,rep_votes,population,winner
309,0,200229,188721,733776,Democrat
309,1,221048,157528,728630,Democrat
309,2,189258,236942,796883,Republican
309,3,181755,226807,746563,Republican
309,4,171593,183171,788738,Republican
309,5,126442,304365,760716,Republican
309,6,186336,188162,735798,Republican
309,7,305742,112352,789907,Democrat
309,8,156265,220583,753675,Republican
309,9,235423,177836,795686,Democrat
309,10,155880,196392,726457,Republican
309,11,180076,273611,800538,Republican
309,12,198297,182031,725914,Democrat
309,13,205265,248440,795979,Republican
