plan_id,district_id,dem_votes,rep_votes,population,winner
847,0,161501,213359,734520,Republican
847,1,169034,243512,796138,Republican
847,2,144633,226439,781884,Republican
847,3,143738,267321,759862,Republican
847,4,200988,242766,773245,Republican
847,5,268233,126568,791291,Democrat
847,6,237027,150556,749045,Democrat
847,7,181986,221960,736389,Republican
847,8,267207,139568,796099,Democrat
847,9,155719,253862,765842,Republican
847,10,230850,148175,727508,Democrat
847,11,143007,279669,796000,Republican
847,12,222999,180108,740373,Democrat
847,13,186687,203078,731064,Republican
